dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
개화동,46,52.108695652173914,42.5,68.1929347826087,4289.130434782609,2500.0,50.30347826086957,1.269102862278507,1.234567901234568,True
광장동,1304,67.65950920245399,60.0,170.05319018404907,27304.981595092024,29500.0,61.82507668711656,1.2722340474516707,1.3010053222945004,True
보문동3가,52,64.40384615384616,60.0,131.7330769230769,17954.46153846154,15000.0,55.815269230769225,1.274518957352373,1.3006976469197116,True
개봉동,11600,52.91206896551724,46.0,77.9385176724138,6673.719655172414,3000.0,52.594464137931034,1.277615392225518,1.1111111111111112,True
우이동,848,48.860849056603776,45.0,62.83014740566038,3725.146226415094,2000.0,49.950707547169806,1.2798001797643,1.1163206072784104,True
시흥동,22176,45.42911255411256,40.0,63.23733901515151,4748.86038961039,2000.0,47.500260010822515,1.2831880140391778,1.117963920312382,True
양평동1가,329,45.75987841945289,35.0,104.75912993920974,15733.133738601824,18000.0,38.648866261398176,1.2906156251317171,0.9841677364142062,True
상계동,108745,55.34225941422594,55.0,74.89971622833234,5215.321817095039,2645.0,46.59284686192469,1.2987577998338902,1.361315938740783,True
옥수동,2528,70.6993670886076,73.0,200.98196202531648,34742.0253164557,35000.0,66.33797310126583,1.3002099626673587,1.1381419832124056,True
금호동2가,426,69.5680751173709,60.0,176.58036384976526,28536.610328638497,20000.0,57.21690140845071,1.3070681402207491,1.3888888888888888,True
가락동,24675,49.932522796352586,45.0,116.4745,17744.527254305976,13680.0,44.39057325227964,1.3170375035874384,1.07224917028338,True
금호동1가,318,68.39622641509433,57.0,163.29852594339624,25307.279874213837,15000.0,57.73237421383648,1.319332591523211,1.348435814455232,True
산림동,4,95.0,95.0,104.375,2500.0,2500.0,72.94,1.3220599243400326,1.3220599243400326,False
보문동6가,329,51.4984802431611,45.0,78.1502659574468,7107.142857142857,3836.0,43.00978723404255,1.3279697526642995,1.2349799732977302,True
망우동,14310,44.59294199860238,40.0,68.4993361285814,6375.038434661076,3000.0,42.06319951083159,1.3314220769786498,1.0666666666666667,True
냉천동,117,58.23931623931624,50.0,134.12813034188034,20237.017094017094,5500.0,50.40658119658119,1.3315991514727066,1.1185682326621924,True
본동,636,59.4685534591195,50.0,119.55034591194969,16021.811320754718,5172.0,53.54182075471698,1.3327815835400474,1.2834224598930482,True
홍제동,8730,55.01890034364261,50.0,91.93798969072165,9845.090492554411,5000.0,49.08302920962199,1.3469783815230083,1.2063010740772455,True
쌍문동,11120,51.43705035971223,50.0,67.25030463129497,4216.867805755395,2000.0,49.54599460431654,1.350684109512188,1.282051282051282,True
북가좌동,3608,54.25221729490022,50.0,83.1522969789357,7706.687915742794,3000.0,48.378028824833706,1.3535681807563202,1.2154360376785174,True
중계동,16646,67.7565180824222,72.0,104.4006507569386,9771.768713204374,3000.0,53.0578330529857,1.3597736930632423,1.5312131919905771,True
갈현동,6920,47.34104046242775,45.0,69.16975794797688,5820.991329479769,3000.0,43.84179017341041,1.3624011775390406,1.1660839160839163,True
역촌동,5790,49.39274611398964,50.0,71.06837759067358,5780.168393782384,2500.0,42.38426010362694,1.3696330888988903,1.2116316639741518,True
금호동4가,273,61.80952380952381,58.0,141.23302655677657,21179.60073260073,4000.0,54.89171794871795,1.3701771003947016,1.2957563977972142,True
보광동,286,58.36713286713287,60.0,73.07801573426573,3922.902097902098,1000.0,46.78493006993007,1.378008703346576,1.4267879436418762,True
중화동,7317,49.95735957359574,47.0,70.73458743337433,5540.594095940959,2000.0,49.74626732267323,1.3873800953218505,1.3043478260869565,True
문래동6가,1178,68.77928692699491,64.0,137.15725806451613,18234.125636672325,23500.0,53.62952292020373,1.388446432312272,1.0684474123539232,True
영천동,51,75.13725490196079,63.0,154.33210784313727,21118.62745098039,25625.0,62.83509803921569,1.3888695382832925,1.4154281670205238,True
신영동,127,57.05511811023622,50.0,88.2982283464567,8331.496062992126,3000.0,50.75913385826772,1.3949219930941725,1.364399664147775,True
증산동,338,50.85207100591716,49.0,79.89962647928994,7746.014792899408,2000.0,47.29057396449704,1.3991161223416575,1.0212418300653594,True
둔촌동,2602,56.54650269023828,50.0,114.0537182936203,15335.257494235204,6000.0,48.74470868562644,1.4016734974906921,1.278649745868363,True
사간동,6,61.666666666666664,60.0,75.41666666666667,3666.6666666666665,2000.0,63.10333333333333,1.4057133135634732,1.1363636363636365,False
상왕십리동,456,47.07017543859649,40.0,105.44320175438597,15566.140350877193,11250.0,36.95280701754386,1.4136235492706246,1.2982797792924377,True
창성동,30,62.8,50.0,106.55,11666.666666666666,10000.0,48.272000000000006,1.4173983959767973,0.9459459459459459,True
암사동,12464,49.693196405648266,45.0,90.64233111360718,10919.769255455712,3678.5,42.75401668806162,1.4179319890665605,1.254560337980794,True
외발산동,92,51.65217391304348,45.0,71.30217391304348,5240.0,2500.0,39.69282608695652,1.4181391989110228,1.18486486928974,True
효자동,18,85.66666666666667,80.0,142.75,15222.222222222223,10000.0,61.65222222222222,1.4198131935083147,1.5341188021600392,False
목동,34812,55.836091003102375,52.0,119.79081437435367,17054.592899000345,7000.0,48.127656325405034,1.4201259969864226,1.2203395439653175,True
입정동,248,61.274193548387096,30.0,186.74042338709677,33457.66129032258,39400.0,45.01500806451613,1.4245477150494221,0.8492412355889131,True
부암동,184,59.95652173913044,55.0,84.15849184782608,6453.858695652174,2500.0,48.80114130434782,1.4267307464973953,1.47987944196475,True
누상동,226,51.72566371681416,50.0,95.16261061946902,11583.185840707965,10000.0,45.786548672566376,1.4313865934409324,1.1908993956629932,True
석관동,4749,49.486418193303855,45.0,70.28719677826912,5546.874289324068,2000.0,40.029863550221094,1.4315162282065292,1.2484394506866416,True
불광동,9258,47.968243681140635,45.0,71.03761544069994,6151.832469215813,3000.0,40.80933862605315,1.4322173178149975,1.2198754559093987,True
삼전동,8852,48.0594215996385,49.0,85.76913946000903,10055.924762765477,6000.0,38.52260122006326,1.4422798543461919,1.2929417098481744,True
미아동,72990,48.42005754212906,45.0,64.42979012535963,4269.262022194821,1000.0,45.473763460748046,1.449012875706719,1.1680783403356636,True
신교동,152,56.10526315789474,55.5,79.29605263157895,6184.210526315789,2750.0,41.50236842105263,1.4543813432098844,1.584979273347964,True
원서동,90,55.37777777777778,51.0,73.86111111111111,4928.888888888889,3000.0,42.695,1.458114831796279,1.3445378151260505,True
문래동5가,440,56.66818181818182,55.0,99.36747159090909,11386.477272727272,8000.0,42.13613636363636,1.463540121456471,1.5026296018031555,True
영등포동,1677,47.03577817531306,44.0,81.02587209302327,9064.025044722719,1000.0,39.50483363148479,1.46354448992442,1.4,True
면목동,72480,48.413907284768214,45.0,70.34290925082782,5847.733857615894,2000.0,39.07291721854305,1.4656494807860927,1.2945628360884285,True
창신동,2553,55.09870740305523,50.0,74.08151586368977,5062.082256169213,1000.0,50.4189776733255,1.466674264386831,1.3445378151260505,True
신계동,188,56.43617021276596,50.0,164.74231382978724,28881.63829787234,15000.0,48.96,1.4666914575367322,1.0840108401084012,True
장위동,5676,49.69133192389006,46.5,75.68047700845666,6930.438689217759,3000.0,45.39940961945032,1.4722394937678114,1.079136690647482,True
중동,306,55.4640522875817,50.0,91.63807189542484,9646.40522875817,3000.0,47.110019607843135,1.4730554940317049,1.28734322760025,True
서빙고동,120,73.25833333333334,65.0,155.98333333333332,22060.0,3500.0,71.36785,1.4752360062291956,1.2675503362978031,True
녹번동,1865,51.395174262734585,50.0,76.50931233243968,6697.103485254692,3000.0,41.610907774798925,1.4801016870365917,1.3157894736842106,True
용강동,285,64.38245614035088,60.0,151.67456140350876,23277.894736842107,8000.0,53.53473684210526,1.480397246717195,1.2944222169922335,True
도봉동,3362,53.38132064247472,45.0,64.56996430696014,2983.6383105294467,1000.0,44.33536823319453,1.480449418645557,1.4,True
방학동,10612,49.968337730870715,50.0,64.26180550320392,3811.591405955522,1000.0,44.60630606860158,1.4875986035332076,1.206636500754148,True
구수동,31,43.83870967741935,20.0,87.14516129032258,11548.387096774193,9700.0,30.85677419354839,1.4880709233127258,0.6944444444444444,True
하중동,34,60.94117647058823,41.0,255.77573529411765,51955.882352941175,8000.0,65.88764705882353,1.488385120791449,1.1937059142702116,True
응암동,15040,49.9,47.0,78.00574534574467,7494.865425531915,3000.0,39.83384893617021,1.488609172035789,1.2857142857142858,True
풍납동,3542,51.536420101637496,48.0,88.16510516657256,9767.64935064935,3000.0,45.753510446075666,1.4929369468855602,1.3333333333333333,True
일원동,12670,64.0646408839779,60.0,158.30904627071823,25131.84143646409,14896.0,52.27628784530387,1.4944791607733356,1.3388001097836253,True
사직동,115,65.4,60.0,132.76956521739132,17965.217391304348,5000.0,53.84130434782609,1.4972778920997,1.3521634615384615,True
양평동5가,610,48.84590163934426,30.0,111.74551229508197,16773.22950819672,19600.0,34.24934426229508,1.5040393778534078,0.9508285791904373,True
옥인동,202,63.495049504950494,60.0,98.54087871287129,9345.554455445545,6000.0,54.21069306930693,1.5069633275235494,1.3354144987859868,True
월계동,13890,57.66162706983442,58.0,76.50309710223182,5024.392008639309,2000.0,45.067485241180705,1.513496464663753,1.501175921138225,True
창동,23265,58.678916827853,58.0,77.64761202450033,5058.318719105953,2000.0,45.86973694390716,1.5147048967584398,1.5151515151515151,True
삼선동3가,282,45.56028368794326,50.0,63.1832890070922,4699.468085106383,2000.0,35.0822695035461,1.5184739331133617,1.5217391304347827,True
홍은동,7064,51.757078142695356,49.0,74.15185730464326,5971.941109852774,1326.0,43.96501698754247,1.5224984558982257,1.3969751179053504,True
계동,28,67.85714285714286,65.0,94.70982142857143,7160.714285714285,4000.0,46.97035714285715,1.5302658033372467,1.6455696202531647,False
청파동1가,750,51.818666666666665,50.0,72.01606666666667,5385.973333333333,2000.0,43.01450666666667,1.5385089021848353,1.3445378151260505,True
필동2가,82,59.68292682926829,59.0,81.84314024390244,5909.390243902439,1000.0,51.97426829268293,1.5438665134770058,1.5237200897990473,True
성북동,1074,55.865921787709496,50.0,83.43093575418995,7350.670391061452,4000.0,41.53220670391061,1.546129707531445,1.4136011443358538,True
용산동2가,531,67.2316384180791,60.0,79.90004943502824,3378.2429378531074,1000.0,46.92294538606403,1.5464263371795597,1.5714285714285714,True
내발산동,10228,51.76378568635119,46.0,90.48980836918264,10326.939382088385,6118.0,42.22919084865076,1.5473638726167238,1.5151515151515151,True
개포동,17640,67.2234693877551,65.0,163.32464030612243,25626.978911564627,17000.0,49.484225510204084,1.5548922892632053,1.373267067747842,True
묵동,5024,47.75278662420382,45.0,69.10452229299364,5693.796178343949,3000.0,41.56259315286624,1.5669093196350916,1.4227642276422763,True
당산동2가,549,53.255009107468126,45.0,102.77112932604736,13204.298724954462,9700.0,37.720173041894355,1.5675946739691557,1.2606366214938545,True
북아현동,5590,61.27101967799642,55.0,104.11994856887299,11426.381037567084,2000.0,49.68442754919499,1.5734236982195706,1.2410797393732549,True
성내동,23016,48.35001737921446,47.0,79.86628106534585,8404.33698296837,5000.0,36.40087087243656,1.5740133983982516,1.4516129032258065,True
염곡동,13,70.76923076923077,70.0,140.0,18461.53846153846,20000.0,55.941538461538464,1.578203817377995,1.5090543259557343,False
갈월동,270,59.96296296296296,60.0,84.54218518518519,6554.459259259259,4260.0,43.481292592592595,1.586345443913506,1.7,True
잠원동,3964,73.94954591321897,74.0,190.9547754793138,31201.394550958626,20000.0,58.20567507568113,1.589215048245911,1.4181557495266341,True
하계동,4080,64.04705882352941,65.0,87.96353584558824,6377.727205882353,2000.0,45.77863235294118,1.5899369682657942,1.66750418760469,True
신창동,101,51.56435643564357,50.0,75.19826732673268,6302.376237623763,3000.0,40.07554455445545,1.5903236500153364,1.5151515151515151,True
가양동,15141,58.42718446601942,60.0,90.93873959778087,8669.748035136385,3000.0,39.53380120203421,1.5983784215286112,1.8686868686868687,True
양평동6가,424,48.238207547169814,25.0,105.24714033018867,15202.382075471698,19239.0,32.5797641509434,1.6071954041472338,0.7660577489687684,True
신길동,43600,50.04862385321101,45.0,75.74432844036697,6852.187889908257,2000.0,48.309065321100924,1.6143745549014663,1.3636363636363635,True
천연동,225,65.47555555555556,65.0,89.65322222222221,6447.377777777778,3000.0,44.70142222222222,1.61490777288451,1.524390243902439,True
