dong,n,rent_mean,rent_median,rent_conv_mean,deposit_mean,deposit_median,area_mean,rent_per_area_mean,rent_per_area_median,reliable
독산동,19883,50.13348086304884,50.0,77.90424231755772,7405.536387869034,2500.0,38.165845697329374,1.5960781817028784,1.3010590015128594,True
사간동,13,54.23076923076923,50.0,69.23076923076923,4000.0,2000.0,45.18615384615384,1.5997361110515695,1.6666666666666667,False
통인동,55,61.6,60.0,95.2,8960.0,3000.0,46.726,1.6154175488887588,1.5698587127158556,True
입정동,169,71.2603550295858,92.0,188.83616863905326,31353.55029585799,30000.0,45.683863905325445,1.6168781379963033,1.8605516535652822,True
양평동6가,1071,51.06069094304389,40.0,97.1784885620915,12298.079365079366,8000.0,34.86016806722689,1.6203131788272878,0.937695353198583,True
당산동1가,1631,48.2047823421214,40.0,94.44263871857757,12330.095033721644,8000.0,33.359509503372166,1.6210732507802557,1.3067015120403211,True
한강로3가,527,61.25047438330171,60.0,140.89745730550285,21239.195445920304,12747.0,47.71926755218216,1.622974732158355,1.285583103764922,True
동소문동1가,213,49.76525821596244,50.0,70.07918427230047,5417.046948356808,4000.0,34.439765258215964,1.6250638613026458,1.6359918200409,True
당인동,278,60.63309352517986,60.0,75.39939298561151,3937.679856115108,2000.0,43.17543165467626,1.6313987315964864,1.6896120150187734,True
송파동,9237,52.521922702176035,50.0,92.11438007469958,10557.988632672947,5500.0,39.557707372523545,1.6354580226010391,1.402321083172147,True
홍익동,528,46.84469696969697,50.0,73.06401515151515,6991.818181818182,3000.0,34.805984848484854,1.6364988038670683,1.4260294865277072,True
잠실동,13273,61.18790024862503,58.0,139.28586585549613,20826.124161832293,10000.0,45.8451455586529,1.6413527591476198,1.4150943396226416,True
화곡동,32749,49.74176310727045,50.0,73.53914436318667,6345.96833491099,3000.0,37.360130904760446,1.6456130377845086,1.3896609227348529,True
갈월동,552,60.10326086956522,58.0,79.39088994565218,5143.367753623188,2130.0,42.111112318840576,1.6681999773372391,1.7428350116189,True
방배동,12341,62.06296086216676,60.0,121.41536950004051,15827.308970099668,6000.0,46.21022137590146,1.6854805492007687,1.4893617021276595,True
안암동3가,524,53.45229007633588,50.0,62.563179866412206,2429.570610687023,1000.0,38.58503816793893,1.69002345906747,1.6613971695272507,True
미근동,154,42.16233766233766,40.0,58.842532467532465,4448.051948051948,2000.0,26.81396103896104,1.690031663442302,1.5251652262328417,True
대림동,9852,48.487007714169714,45.0,62.483601045473,3732.424888347544,1000.0,35.56585089321965,1.6959285325844615,1.5789473684210527,True
보문동4가,180,58.69444444444444,55.0,80.10694444444445,5710.0,3000.0,38.297222222222224,1.6975385338624123,1.5848246940069244,True
신사동,5883,56.1844297127316,52.0,79.0967301971783,6109.9467958524565,2000.0,41.1360746217916,1.6987984839380108,1.425686111441131,True
구의동,14299,53.48136233303028,50.0,85.17998408979649,8452.965801804323,3000.0,37.60231204979369,1.7021109286772205,1.5530903328050714,True
팔판동,9,81.33333333333333,70.0,99.04166666666667,4722.222222222223,3000.0,47.27777777777778,1.7099066423146068,1.7998560115190785,False
명일동,4512,60.512411347517734,60.0,109.72819010416667,13124.207668439716,7500.0,47.46223869680851,1.7148996511594572,1.4297628976528058,True
자곡동,5829,49.07068107737176,50.0,85.23312189054727,9643.317550180134,5000.0,32.96949390976154,1.7170767416223807,1.46948003014318,True
정릉동,7338,52.21122921777051,50.0,71.28513917279913,5086.375988007631,2000.0,40.24261392750068,1.7200360069052232,1.5125732652675363,True
구수동,114,54.35087719298246,46.5,88.66995614035088,9151.754385964912,5000.0,34.045701754385966,1.7200832300526583,1.6458333333333335,True
신대방동,7619,48.353458459115366,45.0,72.85510106313164,6533.771361071007,2000.0,35.30264444152776,1.72478031396086,1.7146123071061155,True
석촌동,10982,51.9953560371517,52.0,83.39798647787288,8374.034784192314,5000.0,36.41547641595338,1.7251461807140136,1.5,True
장안동,8769,53.65161363895541,50.0,81.37205111757326,7392.116660964763,3000.0,37.51927528794618,1.7256894378219902,1.529051987767584,True
삼선동2가,504,59.21031746031746,54.0,86.4838070436508,7272.930555555556,1000.0,43.385932539682535,1.7276915969197824,1.6132749481447337,True
염창동,4659,54.92552049796094,50.0,105.95201196608714,13607.064391500322,10000.0,38.95231702081992,1.7296634976072307,1.5297717109908213,True
남가좌동,5080,51.61712598425197,45.0,88.85629650590552,9930.445472440944,2000.0,40.05395649606299,1.7348659225556877,1.5151515151515151,True
누하동,94,58.53191489361702,57.5,92.18190159574468,8973.329787234043,3000.0,42.81776595744681,1.7374220895144643,1.530928117466579,True
양재동,7601,56.51006446520195,55.0,89.70519027101697,8852.03354821734,4000.0,37.447031443231154,1.7422704242630738,1.6786570743405276,True
원지동,5,63.8,68.0,76.55,3400.0,2000.0,38.156,1.743753500010214,1.8024928092042187,False
망원동,6677,57.41440766811442,55.0,82.31297382806649,6639.617642653887,2000.0,37.46696735060656,1.7440927609958192,1.6666666666666667,True
대조동,6405,43.527556596409056,42.0,66.1831555425449,6041.493052302888,3000.0,32.59711022638564,1.7443681368712853,1.3534218590398366,True
문래동3가,478,74.93723849372385,80.0,174.55543933054392,26564.853556485356,24200.0,63.54776150627615,1.745100258585836,1.1840112707322885,True
종암동,3569,58.81087139254693,50.0,85.40932929391987,7092.922107032782,2000.0,41.278015130288594,1.7488027093198752,1.6450216450216448,True
구로동,20791,52.2740127939974,50.0,68.75931436679332,4396.080419412246,1000.0,36.62233870424703,1.7509903572592322,1.6420361247947455,True
서계동,939,51.294994675186366,50.0,69.19978700745473,4774.611288604899,3000.0,32.97624920127796,1.75180630959969,1.5137753557372085,True
반포동,6830,68.18081991215227,65.0,165.58407101024892,25974.200292825768,3000.0,48.88844450951684,1.7563129491956073,1.6785564414603442,True
천호동,17855,49.42380285634276,47.0,76.07240653878466,7106.2943153178385,3000.0,34.96510842901148,1.756546352176929,1.4757969303423848,True
충신동,309,62.15210355987055,60.0,92.75647249190939,8161.165048543689,3000.0,50.78718446601942,1.7575702672252282,1.3905683192261185,True
송정동,2063,49.691226369365005,46.0,63.83546110033931,3771.795928259816,1000.0,32.52743238002908,1.7589142286463295,1.7278617710583155,True
사당동,18888,51.322850487081745,50.0,83.43960874629394,8564.468869123253,3000.0,36.37095049767048,1.764401934676788,1.6666666666666667,True
